"STATIONS_ID";"MESS_DATUM";"QN_3";"FX";"FM";"QN_4";"RSK";"RSKF";"SDK";"SHK_TAG";"NM";"VPM";"PM";"TMK";"UPM";"TXK";"TNK";"TGK";"eor"
433;20220213;10;"12,7";"4,9";9;"0";0;"8,2";-999;"-999";"5,4";"1010,8";"3,5";"69";"8";"-0,8";"-4,2";"eor"
433;20220214;10;"14,5";"5,7";9;"0";0;"7,1";-999;"-999";"5,9";"1000,6";"7,9";"56";"13,8";"2,9";"-0,1";"eor"
433;20220215;10;"10,3";"4,3";9;"1";4;"2,1";-999;"-999";"7,2";"1003,2";"7,4";"71";"10,6";"5";"1,9";"eor"
433;20220216;10;"19,7";"6,1";9;"8,6";4;"0";-999;"-999";"8,6";"991,5";"7,5";"82";"12,9";"4,7";"3,5";"eor"
433;20220217;10;"25,9";"10,5";9;"1,2";4;"1,4";-999;"-999";"7,5";"986,3";"8,1";"69";"13";"5";"3,1";"eor"
433;20220218;10;"27,9";"6,3";9;"3,5";4;"1,2";-999;"-999";"7,3";"994,2";"6,8";"73";"10,9";"4";"2,2";"eor"
433;20220219;10;"27";"8,8";9;"3,2";4;"1";-999;"-999";"5,4";"999";"6,1";"57";"8,3";"3,5";"0,2";"eor"
433;20220220;10;"14,8";"5,3";9;"6,5";4;"0,3";-999;"-999";"7,9";"997,6";"5,5";"86";"9";"2,2";"1,8";"eor"
433;20220221;10;"21,6";"7,4";9;"3,4";4;"0,4";-999;"-999";"7";"988,1";"5,7";"76";"10,5";"3,2";"1,8";"eor"
433;20220222;10;"15,3";"6,3";9;"1,7";4;"3,5";-999;"-999";"6,8";"1004,1";"5,8";"74";"8,2";"4,1";"2,3";"eor"
433;20220223;10;"16,2";"5,8";9;"0";0;"5,4";-999;"-999";"6,7";"1013,9";"6,5";"69";"10,3";"2,4";"-3,7";"eor"
433;20220224;10;"18,3";"4,3";9;"0,3";4;"0,9";-999;"-999";"6,5";"1006";"5,9";"70";"10,3";"1,2";"-2,1";"eor"
433;20220225;10;"14,1";"5,5";9;"2,2";4;"3";-999;"-999";"6,1";"1010,6";"4,4";"73";"7,5";"2,1";"0,4";"eor"
433;20220226;10;"8,9";"3,8";9;"0";0;"0,1";-999;"-999";"6,3";"1025,6";"4,1";"77";"6,7";"-0,2";"-5";"eor"
433;20220227;10;"5,7";"2,4";9;"0";0;"4,1";-999;"-999";"5,8";"1031,6";"0,5";"92";"4,4";"-1,9";"-7,3";"eor"
433;20220228;10;"7,1";"2,6";9;"0";0;"7";-999;"-999";"4,9";"1030,6";"1,7";"72";"6";"-0,9";"-3,7";"eor"
433;20220301;10;"7,3";"2,9";9;"0";0;"9,6";-999;"-999";"3,7";"1026,8";"2,1";"54";"7,8";"-2,5";"-8,1";"eor"
433;20220302;10;"4,3";"1,3";9;"0";0;"7,7";-999;"-999";"4,1";"1020,1";"2,1";"60";"9";"-3";"-8,6";"eor"
433;20220303;10;"6,7";"2,5";9;"0";0;"1,5";-999;"-999";"4,9";"1016";"-0,4";"82";"2,3";"-3,6";"-9,3";"eor"
433;20220304;10;"7,3";"2,7";9;"0";0;"0,1";-999;"-999";"5,2";"1018,3";"1,8";"75";"4,4";"-0,6";"-6,4";"eor"
433;20220305;10;"6,7";"2,1";9;"0";0;"7";-999;"-999";"4,6";"1019,2";"0,8";"72";"6";"-2,3";"-8,9";"eor"
433;20220306;10;"7,1";"2,9";9;"0";0;"0";-999;"-999";"4";"1019,6";"0,9";"61";"2,2";"-0,4";"-1,9";"eor"
433;20220307;10;"9,6";"3,5";9;"0";0;"10,3";-999;"-999";"4,8";"1019,9";"3,2";"63";"9";"-2,5";"-8";"eor"
433;20220308;10;"3,8";"1";9;"0";0;"10,4";-999;"-999";"5";"1020,1";"3,8";"66";"11,2";"-2,8";"-9,2";"eor"
433;20220309;10;"6";"1,5";9;"0";0;"10,4";-999;"-999";"5,1";"1020,6";"5";"62";"12,1";"-2,5";"-8,5";"eor"
433;20220310;10;"10,3";"3,9";9;"0";0;"9,8";-999;"-999";"4,8";"1025";"4,1";"60";"9,3";"-0,6";"-7,1";"eor"
433;20220311;10;"12,7";"5,7";9;"0";0;"10,6";-999;"-999";"2,7";"1023,4";"3";"37";"8,6";"-2,2";"-4,7";"eor"
433;20220312;10;"9,9";"4,4";9;"0";0;"10,6";-999;"-999";"2,7";"1019,7";"4,8";"33";"12";"-2,1";"-4,7";"eor"
433;20220313;10;"9,9";"4,3";9;"0";0;"10,7";-999;"-999";"2,9";"1016,8";"6,6";"31";"13,3";"-1,2";"-4,6";"eor"
433;20220314;10;"8,6";"3,6";9;"1,3";4;"7,4";-999;"-999";"5";"1019,3";"7,6";"48";"13,7";"1,8";"-1,6";"eor"
